記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,安定段位,点数期待,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
840,魂1,10.3/20.0,0.2314,0.12240000000000001,0.38520000000000004,0.10679999999999999,0.1422,0.44049999999999995,0.3387,0.20600000000000002,12.041,6068,5440,2.483,0.060700000000000004,魂+0.54,0.005 (1811),0.5027,0.1517,0.115,2882,7836,6604,0.8154,0.18460000000000001,0.1889,9.019,0.1501,0.1776,0.0055000000000000005,0.7037,0.4858,魂1,18.5/20.0,6,0.3105,0.1107,10630,0.2553,0.3207,0.1159,0.3045,0.1559,1404,666,738,51,8863.0,0.44752031114952473,0.4456964131374243,0.10679999999999999
282,豪3,1597/3600,0.20329999999999998,0.141,0.3799,0.1414,0.1361,0.4962,0.3072,0.195,12.143,6699,5599,2.621,0.10640000000000001,豪-1.51,-26.1 (46),0.4512,0.1492,0.1243,2635,8404,7024,0.7531,0.2469,0.1776,9.714,0.1563,0.22829999999999998,0.0089,0.7087,0.44939999999999997,聖1,3082/4000,4,0.3268,0.10210000000000001,10016,0.2064,0.3268,0.1499,0.2818,0.15109999999999998,1362,789,573,-95,2887.0,0.43277914412198726,0.42581878996556805,0.1414
1486,魂3,9.7/20.0,0.22760000000000002,0.12240000000000001,0.38530000000000003,0.1249,0.1396,0.42560000000000003,0.3419,0.1884,12.170,6151,5473,2.439,0.0599,魂+2.14,0.021 (481),0.5068,0.13699999999999998,0.10619999999999999,3031,8021,6894,0.8265,0.17350000000000002,0.2047,9.262,0.136,0.1709,0.0115,0.7259,0.488,魂3,10.0/20.0,5,0.3318,0.0983,10345,0.2108,0.34619999999999995,0.124,0.30329999999999996,0.16010000000000002,1400,670,730,57,15690.0,0.41951282952548336,0.45561630052724067,0.1249
3658,魂5,9.0/20.0,0.21899999999999997,0.151,0.3917,0.1346,0.13019999999999998,0.5786,0.3786,0.1917,12.329,6624,5475,2.478,0.08779999999999999,魂+0.83,0.008 (1328),0.465,0.1484,0.1072,2688,8197,6954,0.76,0.24,0.1852,9.701,0.15689999999999998,0.19940000000000002,0.008,0.7195,0.4796,魂5,16.0/20.0,7,0.3182,0.09880000000000001,10475,0.1884,0.376,0.15,0.265,0.152,1450,827,624,-1,38415.0,0.40703424657534265,0.45812328767123295,0.1346
627,魂1,7.6/20.0,0.2175,0.1209,0.3797,0.1213,0.1531,0.3944,0.33520000000000005,0.1753,12.009,6166,5303,2.491,0.060599999999999994,魂+0.19,0.002 (6479),0.5068,0.1471,0.1131,3085,8022,6345,0.818,0.182,0.19469999999999998,9.155,0.1446,0.18960000000000002,0.006,0.7075,0.5009,魂1,14.6/20.0,5,0.3221,0.08689999999999999,10448,0.2133,0.344,0.1241,0.30519999999999997,0.165,1341,641,700,20,6707.0,0.40846914942528745,0.4703588045977012,0.1213
297,聖3,2394/9000,0.2187,0.1365,0.3732,0.1441,0.1365,0.4758,0.3407,0.1894,12.234,6613,5552,2.428,0.0741,豪2.93,-12.4 (201),0.4975,0.14980000000000002,0.1015,2969,8218,7061,0.8003,0.1997,0.188,9.372,0.1381,0.214,0.0067,0.7637,0.5474,聖3,8176/9000,7,0.3311,0.10369999999999999,10591,0.2079,0.3326,0.1332,0.2729,0.1637,1446,758,689,55,3173.0,0.4308481938728853,0.4251350251486053,0.1441
1130,魂3,7.6/20.0,0.209,0.1175,0.3962,0.1076,0.1539,0.3946,0.3056,0.2006,12.115,6604,5406,2.458,0.0602,魂+1.45,0.015 (854),0.5002,0.14300000000000002,0.1105,2952,7990,6791,0.8287,0.17129999999999998,0.2005,9.525,0.1451,0.20170000000000002,0.015,0.7341,0.5044,魂3,10.2/20.0,5,0.2975,0.10460000000000001,10416,0.2441,0.32880000000000004,0.1264,0.2818,0.1789,1380,635,745,38,11959.0,0.4800962679425837,0.41204822966507176,0.10759999999999999
307,豪3,1644/3600,0.2275,0.1451,0.4033,0.1056,0.1364,0.47600000000000003,0.3193,0.2119,12.198,6424,5745,2.541,0.0782,豪0.52,-14.6 (58),0.4919,0.14730000000000001,0.0943,2790,8011,7318,0.7408,0.25920000000000004,0.17670000000000002,9.484,0.1576,0.1946,0.0088,0.7637,0.4558,聖3,5618/9000,4,0.2904,0.1115,11105,0.2151,0.35700000000000004,0.1623,0.3109,0.1329,1462,834,628,-42,3204.0,0.4581697142857143,0.4363532747252747,0.1056
4034,魂12,7.1/20.0,0.2207,0.12539999999999998,0.39649999999999996,0.157,0.1398,0.4768,0.3282,0.1856,12.297,6597,5552,2.422,0.07780000000000001,魂+2.69,0.027 (479),0.4927,0.1434,0.1072,2898,8074,6950,0.7887000000000001,0.2113,0.1911,9.644,0.1518,0.1985,0.0105,0.7347,0.5379999999999999,魂12,14.0/20.0,7,0.31079999999999997,0.0987,10301,0.21230000000000002,0.341,0.1303,0.2883,0.1598,1456,696,760,87,42630.0,0.4143412777526053,0.4287270502945174,0.157
6084,魂13,10.8/20.0,0.2242,0.1272,0.3917,0.1355,0.1398,0.45890000000000003,0.349,0.1815,12.117,6304,5435,2.439,0.06849999999999999,魂+2.10,0.021 (437),0.4868,0.1404,0.109,2822,7919,6756,0.8275,0.1725,0.1998,9.316,0.1507,0.1834,0.0040999999999999995,0.7054,0.49219999999999997,魂13,11.2/20.0,8,0.3143,0.0992,10286,0.2003,0.36829999999999996,0.1343,0.302,0.1559,1413,692,722,51,64309.0,0.3940865298840321,0.4701070472792149,0.1355
113,聖2,2721/6000,0.2054,0.11289999999999999,0.4622,0.1474,0.14400000000000002,0.5057,0.3372,0.1727,12.283,7038,5591,2.451,0.0708,聖1.45,-1.9 (1472),0.44549999999999995,0.1137,0.08529999999999999,3086,9119,7688,0.7536,0.2464,0.17059999999999997,10.359,0.1991,0.2553,0.0095,0.7109000000000001,0.436,聖2,4737/6000,6,0.3617,0.1,10343,0.1739,0.3478,0.1165,0.2913,0.16260000000000002,1446,631,814,194,1222.0,0.37457570593962997,0.47821986368062325,0.1474
124,聖1,1548/4000,0.2198,0.1282,0.4236,0.1007,0.1435,0.3883,0.22820000000000001,0.22519999999999998,12.052,6836,5639,2.444,0.1048,豪3.04,-3.7 (417),0.4949,0.139,0.1051,3076,8576,7763,0.8576,0.1424,0.2644,8.966,0.139,0.1575,0.0034000000000000002,0.7153,0.4508,聖1,3038/4000,3,0.3014,0.1067,10597,0.244,0.2857,0.1605,0.3779,0.1472,1503,723,780,47,1310.0,0.5070585987261146,0.39234203821656055,0.1007
115,豪3,2217/3600,0.2234,0.12689999999999999,0.4167,0.0758,0.1607,0.3579,0.34090000000000004,0.2022,12.177,6906,5260,2.504,0.09570000000000001,豪2.69,-4.8 (178),0.5356000000000001,0.17149999999999999,0.1381,3679,8838,5976,0.841,0.159,0.2134,9.024,0.13390000000000002,0.25,0.029300000000000003,0.6485,0.40590000000000004,聖1,2444/4000,4,0.35159999999999997,0.1107,10535,0.2733,0.3667,0.1365,0.2878,0.17120000000000002,1542,668,875,154,1182.0,0.4847731423455686,0.4391719785138766,0.0758
290,聖2,3350/6000,0.22719999999999999,0.133,0.3575,0.1923,0.1414,0.4211,0.3152,0.1573,12.152,6321,5164,2.428,0.058600000000000006,聖3.33,3.9 (673),0.5123,0.1502,0.10490000000000001,3245,8320,6482,0.7798,0.2202,0.1852,9.769,0.1564,0.2048,0.0165,0.7922,0.5535,聖2,4491/6000,5,0.3494,0.09029999999999999,10339,0.1776,0.3382,0.1427,0.3265,0.1458,1436,687,749,102,3090.0,0.3546865757042253,0.4529612676056338,0.1923
152,聖1,883/4000,0.23379999999999998,0.1483,0.39840000000000003,0.11109999999999999,0.1324,0.47850000000000004,0.3809,0.1977,12.264,7100,5437,2.500,0.0592,豪2.22,-7.0 (126),0.516,0.125,0.0897,3462,8710,7413,0.7564,0.24359999999999998,0.1827,9.806,0.1378,0.1677,0.0128,0.7308,0.4647,聖1,3074/4000,4,0.3354,0.11470000000000001,9923,0.16670000000000001,0.3333,0.1298,0.2779,0.14980000000000002,1660,806,854,198,1578.0,0.43632677502138584,0.45274640718562875,0.11109999999999999
225,聖1,1567/4000,0.2006,0.1379,0.41509999999999997,0.1216,0.1501,0.45659999999999995,0.3074,0.1825,12.401,7018,5889,2.591,0.0756,豪0.33,-13.7 (105),0.5,0.1382,0.09910000000000001,3482,9203,7530,0.8203,0.1797,0.1659,9.901,0.1475,0.21660000000000001,0.0138,0.7419,0.4747,聖1,3281/4000,5,0.3594,0.1026,10255,0.18289999999999998,0.3079,0.1382,0.2763,0.1696,1408,812,595,-42,2378.0,0.45488534396809577,0.42340289132602194,0.1216
422,聖3,3119/9000,0.19329999999999997,0.1142,0.43420000000000003,0.13269999999999998,0.16440000000000002,0.35729999999999995,0.2753,0.18719999999999998,12.080,6909,5424,2.491,0.0545,豪2.74,-11.4 (140),0.4719,0.1405,0.10769999999999999,2915,8386,6969,0.8068000000000001,0.1932,0.1616,9.606,0.17329999999999998,0.1911,0.008199999999999999,0.7412000000000001,0.5211,聖3,7914/9000,5,0.3275,0.0978,10238,0.2303,0.28600000000000003,0.1186,0.2882,0.1752,1336,619,716,1,4562.0,0.4570081738230729,0.41045763062597007,0.13269999999999998
1412,魂2,10.4/20.0,0.20550000000000002,0.1313,0.3953,0.1193,0.1457,0.4509,0.2913,0.20920000000000002,12.374,7034,5448,2.465,0.08289999999999999,魂+1.24,0.012 (775),0.4717,0.1396,0.1048,2835,8246,6986,0.7796,0.22039999999999998,0.19260000000000002,9.753,0.1638,0.1963,0.0125,0.7195999999999999,0.4768,魂3,16.6/20.0,5,0.3257,0.1023,10220,0.2224,0.3176,0.1432,0.2826,0.16519999999999999,1446,715,730,28,14966.0,0.480192895377129,0.4005906569343065,0.1193
2117,魂3,12.8/20.0,0.2234,0.1441,0.38909999999999995,0.1189,0.1326,0.5232,0.34009999999999996,0.19469999999999998,12.233,6576,5586,2.478,0.085,魂+0.85,0.009 (847),0.4813,0.1458,0.1112,2796,8124,7058,0.7918000000000001,0.2082,0.2043,9.484,0.15039999999999998,0.1957,0.0124,0.7554000000000001,0.48619999999999997,魂3,17.6/20.0,6,0.3043,0.0968,10658,0.19699999999999998,0.37270000000000003,0.158,0.3031,0.1367,1469,805,664,21,22298.0,0.4194678155774395,0.4614337958818262,0.1189
2537,魂5,13.2/20.0,0.21600000000000003,0.1326,0.3924,0.1247,0.1409,0.5195000000000001,0.3724,0.1857,12.259,6698,5439,2.463,0.0729,魂+1.29,0.013 (526),0.47130000000000005,0.1392,0.1032,2930,8457,6973,0.7917000000000001,0.20829999999999999,0.1978,9.562,0.162,0.2026,0.010700000000000001,0.6918000000000001,0.47659999999999997,魂5,14.7/20.0,7,0.3172,0.10369999999999999,10444,0.1949,0.4048,0.1441,0.2728,0.1598,1447,721,726,66,26630.0,0.40518708333333325,0.47032740740740736,0.12470000000000002
1655,豪3,1684/3600,0.21359999999999998,0.12279999999999999,0.375,0.1366,0.1446,0.4456,0.37479999999999997,0.1705,12.109,6300,5262,2.459,0.0592,豪3.81,2.8,0.47,0.13720000000000002,0.1069,2932,8250,6410,0.8172,0.18280000000000002,0.2144,9.497,0.17079999999999998,0.1948,0.017,0.7127,0.49700000000000005,聖2,5313/6000,7,0.3272,0.1002,10085,0.1905,0.39390000000000003,0.129,0.2782,0.1635,1346,646,699,25,17619.0,0.37516385767790267,0.48815243445692885,0.1366
2266,魂2,10.2/20.0,0.20550000000000002,0.1225,0.38380000000000003,0.1822,0.147,0.43920000000000003,0.2803,0.1825,12.232,6764,5380,2.486,0.064,魂+0.45,0.004 (2199),0.48200000000000004,0.1424,0.1076,3041,8535,7000,0.7752,0.2248,0.1913,9.602,0.1572,0.1885,0.0126,0.6934999999999999,0.48369999999999996,魂4,16.0/20.0,6,0.3177,0.09480000000000001,10400,0.2121,0.2916,0.1274,0.2857,0.1711,1390,659,731,31,23939.0,0.4280535279805353,0.3896920194647202,0.1822
104,魂1,12.2/20.0,0.209,0.1063,0.4464,0.1161,0.1381,0.3514,0.264,0.1875,12.280,7186,5724,2.442,0.0673,魂+1.83,0.018 (427),0.5174,0.14429999999999998,0.1045,3187,8199,6624,0.8109000000000001,0.1891,0.19399999999999998,9.561,0.1343,0.17309999999999998,0.005,0.7164,0.4826,魂1,16.8/20.0,3,0.32689999999999997,0.1223,10109,0.2544,0.2807,0.1131,0.3322,0.1343,1501,609,893,106,1072.0,0.46417464114832535,0.419621052631579,0.1161
2575,魂2,15.3/20.0,0.21280000000000002,0.1143,0.3883,0.1054,0.1496,0.42479999999999996,0.3446,0.1822,12.126,6322,5416,2.487,0.0633,魂+0.40,0.004 (1175),0.4853,0.134,0.10460000000000001,3025,8250,6830,0.8314,0.1686,0.21050000000000002,9.272,0.16269999999999998,0.1751,0.0113,0.7092,0.528,魂2,15.3/20.0,6,0.3274,0.1052,10450,0.21350000000000002,0.3732,0.12380000000000001,0.2958,0.1557,1345,619,726,26,27123.0,0.4155153195488721,0.47900695488721806,0.1054
1145,聖3,4178/9000,0.2126,0.1398,0.39380000000000004,0.10460000000000001,0.1356,0.5,0.3184,0.2192,12.272,6486,5521,2.528,0.0707,豪0.93,-20.4 (220),0.4407,0.1591,0.1183,2382,8066,6783,0.7754000000000001,0.22460000000000002,0.1917,9.546,0.16620000000000001,0.2353,0.0101,0.7162000000000001,0.46840000000000004,魂3,11.2/20.0,6,0.3212,0.10220000000000001,10304,0.2494,0.3146,0.1381,0.2943,0.1418,1379,772,607,-55,12185.0,0.4543811853245532,0.4407578551269991,0.10460000000000001
295,豪3,2485/3600,0.19329999999999997,0.125,0.3668,0.23850000000000002,0.1482,0.37979999999999997,0.1889,0.1625,12.300,6919,5094,2.559,0.061,豪0.51,-10.0,0.5108,0.1331,0.09390000000000001,3489,8823,6944,0.7807999999999999,0.2192,0.1957,9.551,0.1409,0.2299,0.0078000000000000005,0.8140999999999999,0.589,聖1,2034/4000,4,0.2989,0.09970000000000001,10562,0.17300000000000001,0.2188,0.1448,0.34009999999999996,0.133,1338,637,701,-15,3145.0,0.42941024314536996,0.3323584583548888,0.23850000000000002
321,魂2,11.9/20.0,0.22699999999999998,0.1367,0.40700000000000003,0.1235,0.1204,0.5172,0.3651,0.188,12.049,6263,5364,2.424,0.0592,魂+2.59,0.026 (313),0.5085999999999999,0.1476,0.1193,2790,7663,6946,0.8493,0.1507,0.179,9.354,0.1381,0.1821,0.0063,0.7382,0.5032,魂2,19.5/20.0,6,0.2932,0.1043,10015,0.203,0.37579999999999997,0.1407,0.2829,0.1487,1422,733,689,37,3388.0,0.4212193832599119,0.45500788546255505,0.1235
3602,魂9,12.8/20.0,0.2278,0.12390000000000001,0.37799999999999995,0.16219999999999998,0.1417,0.4597,0.3379,0.16399999999999998,12.053,6250,5427,2.438,0.056100000000000004,魂+2.08,0.021 (345),0.5156000000000001,0.1298,0.10279999999999999,3319,8253,6679,0.8206,0.1794,0.1961,9.145,0.14730000000000001,0.2208,0.006,0.7524,0.5532,魂9,12.9/20.0,7,0.3188,0.105,10253,0.1718,0.3601,0.1321,0.3146,0.1516,1424,673,751,95,38607.0,0.3711957857769973,0.466652063213345,0.16219999999999998
313,聖3,7828/9000,0.1928,0.1148,0.4168,0.1252,0.16219999999999998,0.3956,0.26489999999999997,0.19949999999999998,12.069,6576,5452,2.655,0.0639,豪-2.08,-38.0 (124),0.4454,0.13570000000000002,0.0973,2584,8214,7087,0.7861,0.2139,0.2065,9.542,0.16519999999999999,0.2483,0.0088,0.7301000000000001,0.5059,魂1,16.0/20.0,7,0.28809999999999997,0.0981,10628,0.2359,0.2821,0.1222,0.3011,0.19329999999999997,1268,626,642,-102,3398.0,0.460878112033195,0.4137001556016596,0.1252
172,聖1,1250/4000,0.2048,0.1322,0.4127,0.08199999999999999,0.1566,0.4118,0.3218,0.214,12.575,6763,5423,2.523,0.0872,豪0.52,-14.9 (135),0.5089,0.157,0.1038,2942,8057,6835,0.8151999999999999,0.1848,0.1873,9.515,0.13419999999999999,0.1791,0.0127,0.7519,0.48100000000000004,聖2,5501/6000,3,0.3234,0.09380000000000001,10741,0.2541,0.332,0.1364,0.2458,0.1532,1385,717,668,-77,1846.0,0.5317607421874999,0.3862228515624999,0.08199999999999999
223,豪3,2548/3600,0.187,0.1091,0.37329999999999997,0.1493,0.151,0.40340000000000004,0.1925,0.2018,12.125,7070,5437,2.529,0.0717,豪1.68,-4.9,0.5094,0.1195,0.0943,3351,8565,7805,0.8155,0.1845,0.1698,9.262,0.153,0.1852,0.0105,0.7673000000000001,0.5535,聖1,3375/4000,6,0.3292,0.09119999999999999,9561,0.22089999999999999,0.22870000000000001,0.1297,0.2923,0.156,1322,593,729,8,2364.0,0.5497161497326203,0.30089705882352946,0.1493
609,魂2,9.6/20.0,0.2064,0.1117,0.3997,0.0955,0.1595,0.3909,0.3211,0.1993,12.136,6563,5040,2.450,0.0542,魂+1.53,0.015 (681),0.4772,0.1429,0.1197,2891,8202,6528,0.8331999999999999,0.1668,0.21850000000000003,9.293,0.1591,0.17309999999999998,0.0085,0.6943,0.48590000000000005,魂3,13.2/20.0,5,0.3188,0.1065,10185,0.2548,0.3347,0.1165,0.2852,0.175,1355,563,791,56,6497.0,0.4607846899224807,0.4436905038759691,0.09550000000000002
2237,魂1,7.2/20.0,0.2218,0.1399,0.3906,0.102,0.1322,0.486,0.37229999999999996,0.19510000000000002,12.250,6365,5400,2.510,0.0764,豪1.31,-0.003 (2478),0.48210000000000003,0.1414,0.105,2699,7826,6829,0.7968000000000001,0.2032,0.1909,9.584,0.1466,0.1967,0.009300000000000001,0.7091,0.4869,魂2,14.5/20.0,6,0.3178,0.1032,10322,0.1972,0.37810000000000005,0.1421,0.2825,0.1445,1412,755,657,-5,23784.0,0.42406541929666375,0.47418733092876464,0.10200000000000001
383,豪3,1613/3600,0.2163,0.1291,0.4226,0.10710000000000001,0.1461,0.4435,0.3705,0.1816,12.253,6298,5437,2.499,0.0783,豪1.80,-8.6 (12),0.5075,0.13699999999999998,0.11130000000000001,3126,8060,6492,0.8453,0.1547,0.16690000000000002,9.224,0.152,0.2059,0.013600000000000001,0.7408,0.5318999999999999,聖2,5201/6000,6,0.33159999999999995,0.09539999999999998,10787,0.19269999999999998,0.3282,0.1144,0.2726,0.1848,1362,702,660,-16,4059.0,0.426084142394822,0.4669361997226075,0.10710000000000001
297,豪3,1570/3600,0.18530000000000002,0.1246,0.391,0.18969999999999998,0.1702,0.38409999999999994,0.2254,0.1718,12.399,6651,5111,2.613,0.053899999999999997,豪-1.19,-22.8 (104),0.5009,0.1167,0.0916,3148,8021,6869,0.8025,0.1975,0.1975,10.006,0.1795,0.2043,0.0072,0.7824,0.5395,聖2,4862/6000,6,0.30469999999999997,0.0898,10462,0.1609,0.22519999999999998,0.1245,0.2845,0.1765,1233,637,596,-139,3243.0,0.4644070156502969,0.3460674581759309,0.18969999999999998
107,聖1,1146/4000,0.21899999999999997,0.16620000000000001,0.4177,0.16870000000000002,0.13369999999999999,0.5987,0.3122,0.2005,12.429,6000,5562,2.664,0.08410000000000001,豪-1.82,-23.7 (26),0.4561,0.1623,0.10529999999999999,2092,7363,7735,0.7631999999999999,0.2368,0.2281,9.628,0.193,0.1442,0.0175,0.7412000000000001,0.5175,聖2,3443/6000,4,0.3173,0.09699999999999999,10450,0.19579999999999997,0.3757,0.2,0.2901,0.138,1314,925,389,-182,1137.0,0.41757100456621016,0.4135580821917809,0.16870000000000002
221,聖3,3817/9000,0.21280000000000002,0.1284,0.37170000000000003,0.1684,0.13720000000000002,0.4522,0.3028,0.1791,12.175,6658,5228,2.480,0.0407,豪2.83,-11.8 (395),0.4878,0.1268,0.09269999999999999,3165,8481,7112,0.778,0.222,0.1707,9.959,0.1561,0.175,0.012199999999999999,0.8122,0.5805,聖3,5261/9000,5,0.36,0.0922,10435,0.1769,0.3367,0.1429,0.2958,0.1602,1416,671,745,87,2289.0,0.41054971804511275,0.4209033834586466,0.1684
261,豪2,294/3200,0.1779,0.1349,0.4289,0.1646,0.1512,0.46409999999999996,0.183,0.21739999999999998,12.334,7343,5322,2.544,0.06509999999999999,豪1.33,-5.9,0.4359,0.1631,0.1165,2575,8377,6118,0.7704000000000001,0.2296,0.1797,10.390,0.1764,0.2481,0.0116,0.7737,0.5008,聖1,3376/4000,4,0.2672,0.0827,10684,0.2627,0.1716,0.1265,0.2945,0.16210000000000002,1307,718,589,-115,2765.0,0.5326849915682967,0.30294266441821244,0.1646
1932,魂7,9.8/20.0,0.22469999999999998,0.1197,0.39520000000000005,0.0931,0.1451,0.4771,0.3513,0.20600000000000002,12.139,6424,5351,2.418,0.0611,魂+2.93,0.029 (348),0.47759999999999997,0.1409,0.1058,2879,8145,6560,0.8057,0.1943,0.19949999999999998,9.434,0.1561,0.1858,0.013999999999999999,0.7089,0.4794,魂8,10.2/20.0,7,0.306,0.1059,10326,0.24239999999999998,0.34409999999999996,0.11720000000000001,0.3,0.1691,1443,641,803,118,20464.0,0.4378531375166889,0.4690253671562083,0.0931
287,魂1,12.4/20.0,0.2029,0.1142,0.3967,0.1837,0.1485,0.4,0.3398,0.1471,12.218,6243,5249,2.502,0.052300000000000006,豪3.14,-0.001 (11863),0.5179,0.1435,0.1099,3057,7874,6864,0.8386,0.16140000000000002,0.2152,8.854,0.14800000000000002,0.1732,0.0179,0.7973,0.5946,魂1,13.6/20.0,4,0.2641,0.09630000000000001,10425,0.185,0.3468,0.1165,0.2631,0.1748,1267,599,668,-29,3031.0,0.37547111877772305,0.4406179398718581,0.1837
745,魂2,0.4/20.0,0.2039,0.1222,0.38630000000000003,0.1377,0.1464,0.46490000000000004,0.3243,0.1832,12.244,6731,5461,2.482,0.06849999999999999,魂+0.91,0.009 (2147),0.4702,0.1422,0.111,2789,8082,6713,0.8426,0.1574,0.22260000000000002,9.388,0.1678,0.1932,0.009000000000000001,0.6505,0.4293,魂2,13.7/20.0,7,0.2817,0.10339999999999999,10400,0.21309999999999998,0.342,0.12890000000000001,0.27649999999999997,0.1696,1372,667,705,16,7873.0,0.4224651299656695,0.43976924963217257,0.1377
709,魂2,8.1/20.0,0.2183,0.1391,0.3961,0.132,0.1317,0.4792,0.316,0.2006,12.263,6662,5650,2.482,0.0776,魂+0.76,0.008 (1562),0.4697,0.1597,0.1198,2660,8365,7423,0.7565000000000001,0.24350000000000002,0.18899999999999997,9.431,0.1484,0.2054,0.008,0.7084,0.4693,魂2,10.0/20.0,5,0.313,0.09849999999999999,10225,0.2303,0.3157,0.1389,0.3015,0.14400000000000002,1454,786,669,-4,7493.0,0.4316162162162162,0.43643609711406317,0.132
123,聖2,2792/6000,0.2115,0.0977,0.4296,0.0975,0.1534,0.3632,0.28850000000000003,0.1855,11.962,6436,5450,2.423,0.0732,聖2.63,2.0 (2253),0.5390999999999999,0.11109999999999999,0.0947,3457,8044,7233,0.7942,0.20579999999999998,0.214,9.421,0.1276,0.2137,0.008199999999999999,0.7284,0.4815,聖2,3574/6000,5,0.3664,0.1012,9937,0.2109,0.33590000000000003,0.11380000000000001,0.3148,0.1323,1361,533,828,83,1310.0,0.472827659574468,0.4294080378250592,0.0975
167,聖2,1395/6000,0.21899999999999997,0.1166,0.3876,0.2145,0.15,0.434,0.2632,0.1653,12.351,7165,5774,2.359,0.08380000000000001,聖3.82,6.1 (737),0.5445,0.10619999999999999,0.0788,3720,8315,7029,0.8116,0.1884,0.1884,9.503,0.1438,0.11320000000000001,0.0103,0.7774,0.5342,聖2,3810/6000,4,0.36479999999999996,0.1106,10592,0.1505,0.2621,0.1161,0.3118,0.17850000000000002,1569,673,896,229,1767.0,0.41098561643835624,0.374729497716895,0.21449999999999997
135,聖1,2026/4000,0.231,0.12689999999999999,0.37729999999999997,0.18710000000000002,0.141,0.38689999999999997,0.3281,0.1793,12.425,6136,5665,2.437,0.0444,豪3.37,-2.3 (891),0.4901,0.1502,0.11460000000000001,2743,7913,6926,0.7628,0.2372,0.16210000000000002,9.834,0.1462,0.1532,0.004,0.8062999999999999,0.6047,聖1,2834/4000,3,0.3629,0.12890000000000001,9927,0.21230000000000002,0.4413,0.17059999999999997,0.3045,0.1317,1418,719,699,-25,1411.0,0.3804109523809523,0.4324954545454545,0.18710000000000002
540,魂3,12.3/20.0,0.2433,0.1465,0.3847,0.0723,0.13369999999999999,0.6096,0.3564,0.2377,12.286,6410,5503,2.391,0.0815,魂+3.72,0.037 (207),0.4727,0.1561,0.1217,2717,8060,6606,0.8043,0.1957,0.1972,9.389,0.1598,0.1643,0.0067,0.6751,0.4518,魂3,14.6/20.0,5,0.327,0.09179999999999999,10449,0.25329999999999997,0.34909999999999997,0.1435,0.3179,0.1535,1559,806,753,175,5632.0,0.4618199342375668,0.465678421701603,0.0723
134,聖1,1427/4000,0.1937,0.1408,0.3801,0.1255,0.1565,0.3973,0.2909,0.19870000000000002,12.435,6858,5572,2.590,0.1343,豪-0.68,-18.9 (79),0.42090000000000005,0.17629999999999998,0.1259,2408,8663,6639,0.7806000000000001,0.2194,0.2266,9.962,0.1727,0.14529999999999998,0.0108,0.6655,0.42810000000000004,聖1,2552/4000,3,0.29059999999999997,0.1354,10443,0.2487,0.3147,0.1523,0.2948,0.1523,1328,785,544,-247,1399.0,0.4317647392875581,0.4427326794011357,0.1255
109,魂1,14.3/20.0,0.23829999999999998,0.09939999999999999,0.369,0.155,0.1328,0.39740000000000003,0.3747,0.1636,11.798,6065,4650,2.358,0.0183,魂+4.95,0.050 (115),0.4946,0.1344,0.11289999999999999,3062,7710,5052,0.8226,0.17739999999999997,0.22039999999999998,8.716,0.1613,0.1739,0.0054,0.6881999999999999,0.46240000000000003,魂1,14.8/20.0,4,0.29350000000000004,0.0983,10752,0.2212,0.4867,0.1291,0.32159999999999994,0.12210000000000001,1446,462,983,259,1137.0,0.339557532522031,0.5056798992866135,0.155
2200,魂9,11.1/20.0,0.23079999999999998,0.1259,0.402,0.1392,0.1387,0.46950000000000003,0.3741,0.174,12.179,6306,5414,2.408,0.0723,魂+3.19,0.032 (279),0.49520000000000003,0.1363,0.10289999999999999,3073,8158,6569,0.8107,0.1893,0.19829999999999998,9.190,0.1542,0.2007,0.0067,0.7534000000000001,0.5351,魂9,11.1/20.0,7,0.2993,0.09949999999999999,10412,0.1884,0.3871,0.13019999999999998,0.30079999999999996,0.1561,1455,681,774,92,23193.0,0.37333102253032935,0.48756187175043325,0.1392
1559,聖1,2533/4000,0.2334,0.1252,0.38130000000000003,0.1246,0.1332,0.4851,0.41759999999999997,0.1721,12.052,6094,5355,2.466,0.053899999999999997,豪3.96,-0.1 (21698),0.48210000000000003,0.1282,0.0949,2994,8179,6513,0.8016,0.1984,0.19519999999999998,9.430,0.1537,0.2028,0.0113,0.7177,0.508,聖2,3609/6000,7,0.3152,0.1025,10279,0.17620000000000002,0.4372,0.1311,0.2907,0.1457,1423,671,752,95,16402.0,0.3554816195372751,0.5201213367609255,0.1246
